Date,Open,High,Low,Close,Volume
21-11-2025 02:00,87017.4,87038,85288,85396.4,21256.653
21-11-2025 03:00,85396.3,86109,85394.9,85782.5,11154.885
21-11-2025 04:00,85782.4,86094,85347.9,86016.6,7347.024
21-11-2025 05:00,86016.7,86313.2,85794,86148.2,5742.823
21-11-2025 06:00,86148.3,86219.4,85501,85541.3,6291.553
21-11-2025 07:00,85541.4,85734.8,81111,84006.7,58984.375
21-11-2025 08:00,84006.7,84667.1,83550.6,83609.6,19288.712
21-11-2025 09:00,83609.6,83958.8,82074.3,82188.7,25358.523
21-11-2025 10:00,82188.7,82881.9,81601.7,82673.1,26465.73
21-11-2025 11:00,82673.1,83332.8,82157.7,82279.1,13011.227
21-11-2025 12:00,82279.2,83569.2,80600,83240.1,46930.281
21-11-2025 13:00,83240.1,84384.6,83060.3,84065.2,23363.458
21-11-2025 14:00,84065.3,85449.2,83508.7,84801,31082.717
21-11-2025 15:00,84801,85063.5,82699.9,82905.1,28161.414
21-11-2025 16:00,82905,84900.1,82300,84883.1,28706.872
21-11-2025 17:00,84883,85548.4,84524.5,84842.7,21192.728
21-11-2025 18:00,84842.8,85055.6,83250.1,84534.2,22618.862
21-11-2025 19:00,84534.2,84982,84025.9,84167.2,8215.863
21-11-2025 20:00,84167.1,84618.2,83418.4,84529,11924.183
21-11-2025 21:00,84529,85374.5,84312.2,85142.4,6605.103
21-11-2025 22:00,85142.5,85369.6,84215.1,84242.3,7049.447
21-11-2025 23:00,84242.2,85322.4,84078,85093.5,5884.091
22-11-2025 00:00,85093.6,85599.9,84500.9,84695.1,7646.934
22-11-2025 01:00,84695.1,85175.2,84537.4,85143,4233.382
22-11-2025 02:00,85143.5,85172.8,84243.3,84492,4403.321
22-11-2025 03:00,84492,84579.4,84180,84414.1,3614.25
22-11-2025 04:00,84414,84524.9,83792,84206.7,5858.185
22-11-2025 05:00,84206.7,84284.1,83833.8,84250,3480.501
22-11-2025 06:00,84250,84764.3,84040.3,84597.5,4292.455
22-11-2025 07:00,84597.4,84632.7,84355.4,84537.4,2334.151
22-11-2025 08:00,84537.4,84546.4,83896.6,83979.3,4647.685
22-11-2025 09:00,83979.3,84315.6,83821.3,83898.5,4333.553
22-11-2025 10:00,83898.6,84187.3,83456,83666.1,6219.994
22-11-2025 11:00,83666,84328.5,83552.7,84066.2,5462.812
22-11-2025 12:00,84066.2,84131,83578.5,83845.2,4759.96
22-11-2025 13:00,83845.2,84100,83607.4,83908,3808.204
22-11-2025 14:00,83907.9,84712.7,83892.5,84451.5,6387.293
22-11-2025 15:00,84451.4,84535.7,83968.6,84239.9,3626.999
22-11-2025 16:00,84239.9,84888,84175,84659.7,3867.911
22-11-2025 17:00,84659.6,84690,84385.2,84515.5,2549.043
22-11-2025 18:00,84515.2,84648.4,84425.9,84624.8,1368.798
22-11-2025 19:00,84624.8,84761.8,84463.6,84566.7,1277.356
22-11-2025 20:00,84566.8,84779.8,84193.8,84426.7,2127.776
22-11-2025 21:00,84426.7,84481.1,84195.4,84370,1464.153
22-11-2025 22:00,84370.1,85238.3,84234.8,85020.6,3648.478
22-11-2025 23:00,85020.5,85139.9,84618,84689.4,2783.861
23-11-2025 00:00,84689.4,85286.8,84622,84929.1,4931.119
23-11-2025 01:00,84929.2,86200,84910.8,85837.5,7771.988
23-11-2025 02:00,85837.5,86300,85629.3,85948.4,7590.733
23-11-2025 03:00,85948.5,86261,85764.1,86261,3906.257
23-11-2025 04:00,86261,86826.8,86104.8,86499.3,9344.478
23-11-2025 05:00,86499.4,86540.5,85935,86315.3,4479.883
23-11-2025 06:00,86315.2,86458.7,85819.8,85819.8,4422.867
23-11-2025 07:00,85819.8,85881.5,85348.7,85732,6355.218
23-11-2025 08:00,85732.1,86158.7,85724.7,86100,4861.159
23-11-2025 09:00,86100,86438.5,86031.6,86348.2,3362.555
23-11-2025 10:00,86348.2,86410,86000,86023.9,3830.884
23-11-2025 11:00,86024,86379.9,85777.9,86290.3,4619.143
23-11-2025 12:00,86290.3,86858,86222,86485.1,8362.02
23-11-2025 13:00,86485.1,86899,86270.4,86887.9,5122.232
23-11-2025 14:00,86887.9,87178.9,86444,86512.2,8131.938
23-11-2025 15:00,86512.3,87222,86406.1,87042.8,5229.063
23-11-2025 16:00,87042.8,87472,86632.9,86647.4,9393.025
23-11-2025 17:00,86647.4,86920.4,86458,86699.4,5181.512
23-11-2025 18:00,86699.4,87223.3,86673.5,86950.8,3789.934
23-11-2025 19:00,86950.7,87653.9,86888,87276.7,6178.834
23-11-2025 20:00,87276.7,87652.9,87175.6,87435,4040.626
23-11-2025 21:00,87435.1,87950,87100,87945,4281.486
23-11-2025 22:00,87944.9,88100,87511.6,87964.7,5157.216
23-11-2025 23:00,87964.7,88049.8,86700,86807.7,8585.903
24-11-2025 00:00,86807.6,87189.1,85915,86701.8,12992.239
24-11-2025 01:00,86701.7,87054,86360.9,87033.6,6912.366
24-11-2025 02:00,87033.6,88049.5,86976.8,87483.6,12188.227
24-11-2025 03:00,87483.6,87756.4,87150.7,87408.8,4665.881
24-11-2025 04:00,87408.7,87555.4,86400,86682.7,7476.253
24-11-2025 05:00,86682.6,87795.9,86624.6,87425.3,7194.677
24-11-2025 06:00,87425.4,87475.1,86736.9,86862.1,6034.819
24-11-2025 07:00,86862.1,87311.1,86642.1,87004.6,5389.417
24-11-2025 08:00,87004.6,87004.6,86674.4,86916.5,3807.19
24-11-2025 09:00,86916.4,86916.4,85760,85913.7,10392.66
24-11-2025 10:00,85913.8,86164.7,85654.1,86017.1,6800.987
24-11-2025 11:00,86017.1,86409.3,85796.2,86232.5,4189.21
24-11-2025 12:00,86232.5,86290,85840,85967.3,5965.959
24-11-2025 13:00,85967.2,86544.2,85919,86114.7,6591.232
24-11-2025 14:00,86114.7,86634.1,85226.4,86128,18662.051
24-11-2025 15:00,86127.9,86700,85858.8,86571,16200.568
24-11-2025 16:00,86571.1,87678.7,86571,87123.2,15634.382
24-11-2025 17:00,87123.3,88402.7,86888,88314.9,14748.332
24-11-2025 18:00,88315,88669.6,88128.4,88658.9,11677.785
24-11-2025 19:00,88658.8,88788,87990.7,88277,9393.469
24-11-2025 20:00,88277.1,89177.3,88277.1,89018.7,11481.904
24-11-2025 21:00,89018.6,89073.3,88670,88713.3,4489.722
24-11-2025 22:00,88713.3,89053.3,88548.6,88584.7,3532.581
24-11-2025 23:00,88584.7,88650.5,88205.3,88247.1,4691.421
25-11-2025 00:00,88247.1,88247.1,87825,88057.9,5747.562
25-11-2025 01:00,88058,88172.6,87666,87687.5,4813.754
25-11-2025 02:00,87687.6,87900,87378.8,87864.4,5197.445
25-11-2025 03:00,87864.3,88014.2,87500,87775.1,3955.216
25-11-2025 04:00,87775,88477.6,87739.6,88298.9,5461.34
25-11-2025 05:00,88298.9,88299,87884.1,88078.3,2521.941
25-11-2025 06:00,88078.3,88110.1,87757.8,87963.8,2699.732
25-11-2025 07:00,87963.8,88022.2,87240,87362.2,6381.878
25-11-2025 08:00,87362.2,87585.7,86959.9,86978.6,6424
25-11-2025 09:00,86978.6,87218.3,86628.4,87194.3,9531.828
25-11-2025 10:00,87194.3,87384.2,86904.7,87358.6,4882.576
25-11-2025 11:00,87358.5,87488.5,87257.8,87311.9,2948.769
25-11-2025 12:00,87312,87732.7,87310.5,87470.6,4591.709
25-11-2025 13:00,87470.6,87675,86806.2,87027.8,8757.527
25-11-2025 14:00,87027.8,87261.3,86061.1,86695,16137.107
25-11-2025 15:00,86694.9,87267.8,86150,86946.5,10237.762
25-11-2025 16:00,86946.6,87255,86661.1,87081,6166.56
25-11-2025 17:00,87080.9,88115,87000.1,87581.1,9631.952
25-11-2025 18:00,87581.1,87796.2,87182.3,87195.5,4601.734
25-11-2025 19:00,87195.6,87300.6,86132.7,86835,9681.879
25-11-2025 20:00,86835.1,87428.6,86660.6,87330.8,5697.656
25-11-2025 21:00,87330.6,87407.1,86936.9,86993.5,3206.186
25-11-2025 22:00,86993.4,87686.5,86542,87606.2,5786.504
25-11-2025 23:00,87606.2,87869.4,87284.9,87324.1,4575.038
26-11-2025 00:00,87324.1,87734.1,87315,87536.7,4074.701
26-11-2025 01:00,87536.7,88200,87291.1,87878.7,4965.291
26-11-2025 02:00,87878.6,88046.6,87610,87672.5,3416.717
26-11-2025 03:00,87672.6,87852,87022.2,87088.5,4684.266
26-11-2025 04:00,87088.4,87323.3,86851.1,87190,4944.626
26-11-2025 05:00,87190,87711.1,87175,87479.9,3523.467
26-11-2025 06:00,87479.9,87857.3,87410.1,87762.4,2809.766
26-11-2025 07:00,87762.4,87947,87661,87896.2,2827.734
26-11-2025 08:00,87896.2,87909.2,87368,87380.6,3232.013
26-11-2025 09:00,87380.5,87413.9,86700.9,86799.9,5837.826
26-11-2025 10:00,86799.9,87023.2,86630,86916.1,5046.655
26-11-2025 11:00,86916.1,87062.4,86804,87049.2,3338.458
26-11-2025 12:00,87049.1,87134.5,86260.9,86601.1,8699.878
26-11-2025 13:00,86601,87087.3,86517.9,87082,6214.826
26-11-2025 14:00,87082.1,87646.8,86716,86858.1,10907.573
26-11-2025 15:00,86858,87318,86596.6,86926.2,10464.855
26-11-2025 16:00,86926.3,87939.3,86914.3,87778.9,9993.612
26-11-2025 17:00,87778.9,89927.6,87663.4,89792.5,22581.303
26-11-2025 18:00,89792.4,90362.7,89630.3,90103.4,15698.211
26-11-2025 19:00,90103.5,90150.1,89692.3,89923.3,6038.94
26-11-2025 20:00,89923.3,90069.2,89458.7,89811,6189.541
26-11-2025 21:00,89811,90468.4,89759,90142.8,5919.253
26-11-2025 22:00,90142.8,90655.4,90074.6,90330.5,4457.393
26-11-2025 23:00,90330.5,90555,90263,90438.1,3279.628
27-11-2025 00:00,90438,90533,90024.4,90426.6,5456.217
27-11-2025 01:00,90426.5,91195.1,90324,91094.8,8712.023
27-11-2025 02:00,91094.7,91850,90832.2,91335.4,12868.617
27-11-2025 03:00,91335.3,91557,91000,91049.3,5709.07
27-11-2025 04:00,91049.3,91314.8,91013.1,91233,2930.915
27-11-2025 05:00,91232.9,91520,90843.8,90932,5935.559
27-11-2025 06:00,90932,91399.3,90928.8,91198.6,2945.908
27-11-2025 07:00,91198.6,91461.9,91091.6,91361.5,2365.018
27-11-2025 08:00,91361.4,91477.1,91177.2,91440.2,3046.426
27-11-2025 09:00,91440.3,91931.9,91440,91523.6,7682.239
27-11-2025 10:00,91523.7,91704,91299,91566,4691.199
27-11-2025 11:00,91566.1,91577.2,91261.8,91334.9,2718.253
27-11-2025 12:00,91334.9,91418.4,90914.2,90954.6,6273.668
27-11-2025 13:00,90954.7,91043.1,90410.6,90813.7,10412.143
27-11-2025 14:00,90813.6,90945.4,90531.1,90744.6,3948.387
27-11-2025 15:00,90744.6,90943.5,90586.1,90912.9,3395.519
27-11-2025 16:00,90913,91520,90800.4,91410.1,8192.379
27-11-2025 17:00,91410,91597.8,91252,91431,3028.19
27-11-2025 18:00,91430.9,91800,91297.3,91741.1,3943.89
27-11-2025 19:00,91741,91741,91456.6,91489,2026.573
27-11-2025 20:00,91489,91554.8,91353,91387.6,1644.488
27-11-2025 21:00,91387.6,91562.8,91156.4,91373.4,1851.839
27-11-2025 22:00,91373.5,91550,91058.4,91285,2033.995
27-11-2025 23:00,91285,91524,91173.9,91292.2,1872.717
28-11-2025 00:00,91292.2,91386.6,91023.4,91173.3,1933.464
28-11-2025 01:00,91173.2,91173.3,90750,90754.3,3980.413
28-11-2025 02:00,90754.3,91111.5,90612.2,91035.7,5368.834
28-11-2025 03:00,91035.8,91266,90955.5,91168,2474.445
28-11-2025 04:00,91168,91450,91084.5,91381.4,2347.394
28-11-2025 05:00,91381.5,91690,91258.9,91576.6,3477.922
28-11-2025 06:00,91576.7,91576.7,91117.1,91255.3,3145.946
28-11-2025 07:00,91255.3,91529.9,90824.1,90870.2,4539.641
28-11-2025 08:00,90870.2,91680,90863.6,91649.9,6396.331
28-11-2025 09:00,91649.9,91855,91369.6,91560.8,4769.501
28-11-2025 10:00,91560.9,91830.6,91434.1,91802.8,2772.559
28-11-2025 11:00,91802.7,92000,91007.4,91382.9,7651.013
28-11-2025 12:00,91383,91647.5,91351.4,91468.4,2874.52
28-11-2025 13:00,91468.6,92679.3,91314.4,92329.2,13541.666
28-11-2025 14:00,92329.2,93080,91770,92202.1,21397.368
28-11-2025 15:00,92202,92743.6,91919.4,92299.9,10309.245
28-11-2025 16:00,92299.8,92323.6,90815.2,90880.1,15227.043
28-11-2025 17:00,90880.1,91162.9,90155,90620.5,15459.65
28-11-2025 18:00,90621.2,90935,90368.9,90787.8,7162.159
28-11-2025 19:00,90787.8,91163.5,90778.2,91106.1,3397.321
28-11-2025 20:00,91106,91176.7,90816,91147.6,2545.229
28-11-2025 21:00,91147.5,91209,90831.6,90831.8,1813.325
28-11-2025 22:00,90831.7,91106.9,90657.6,91073.5,2808.4
28-11-2025 23:00,91073.5,91145,90840,90847.8,1526.958
29-11-2025 00:00,90847.8,90930.3,90720.6,90837.5,1558.016
29-11-2025 01:00,90837.4,91078.4,90750.1,90839.2,1387.66
29-11-2025 02:00,90839.3,90888.4,90500,90751.4,2983.456
29-11-2025 03:00,90751.4,90829,90616.8,90638,1124.769
29-11-2025 04:00,90638.1,90877,90505.3,90859.6,1527.6
29-11-2025 05:00,90859.5,90884.8,90683.9,90712.5,1261.848
29-11-2025 06:00,90712.5,90790.4,90265.2,90513.3,4593.029
29-11-2025 07:00,90513.3,90625,90327,90523.5,1897.926
29-11-2025 08:00,90523.4,90691.5,90430.5,90592.6,1995.209
29-11-2025 09:00,90592.6,90631.8,90455.5,90518.1,1198.388
29-11-2025 10:00,90518.1,90610,90335.2,90510.2,1668.397
29-11-2025 11:00,90510.2,90645.6,90414,90633.7,1423.016
29-11-2025 12:00,90633.8,90769.3,90484.3,90572.5,1740.065
29-11-2025 13:00,90572.6,90769.8,90543.8,90738.5,1831.865
29-11-2025 14:00,90738.5,90738.5,90572.8,90582.2,1251.446
29-11-2025 15:00,90582.2,91068.1,90582.2,91030,3932.194
29-11-2025 16:00,91030,91130,90821.4,90962.1,2347.701
29-11-2025 17:00,90962.1,90985,90381.1,90381.2,4017.276
29-11-2025 18:00,90381.1,90685.9,90092.7,90652.9,6716.804
29-11-2025 19:00,90652.9,90819.9,90562.7,90602.9,1721.036
29-11-2025 20:00,90602.9,91007.4,90363,90921.7,3814.515
29-11-2025 21:00,90921.8,91020,90773.6,90970,1991.457
29-11-2025 22:00,90970,90970,90666,90717.2,1321.344
29-11-2025 23:00,90717.2,90859.2,90653,90765,891.662
30-11-2025 00:00,90764.9,90907.3,90730,90853.6,1130.577
30-11-2025 01:00,90853.6,91016,90825.9,90866,1360.241
30-11-2025 02:00,90866,90994.1,90700,90745.2,1124.351
30-11-2025 03:00,90745.2,90881.1,90414,90873,3124.09
30-11-2025 04:00,90872.9,90935.8,90741.1,90808.2,1021.987
30-11-2025 05:00,90808.1,90808.1,90626.2,90742.7,930.053
30-11-2025 06:00,90742.7,90898.3,90675.1,90853,969.939
30-11-2025 07:00,90853,90999.4,90815.9,90924.5,1338.834
30-11-2025 08:00,90924.5,91428.2,90879.3,91132.5,5405.787
30-11-2025 09:00,91132.6,91580,91065.9,91353.5,5132.751
30-11-2025 10:00,91353.3,91416.4,91143.6,91185.4,1681.031
30-11-2025 11:00,91185.4,91347.5,90926.3,91000.9,2044.542
30-11-2025 12:00,91000.9,91495.7,90960,91432.4,3567.315
30-11-2025 13:00,91432.3,91934.4,91356.8,91726.9,7346.136
30-11-2025 14:00,91726.9,91734.5,91208.8,91459.7,3398.219
30-11-2025 15:00,91459.7,91577,91278,91405.8,2149.771
30-11-2025 16:00,91405.9,91818.8,91364.3,91789.4,3168.217
30-11-2025 17:00,91789.5,91789.5,91270,91444.1,2771.768
30-11-2025 18:00,91444.1,91444.1,91088.1,91420.3,1989.107
30-11-2025 19:00,91420.2,91461.3,91259.2,91423.2,1028.572
30-11-2025 20:00,91423.1,91592.3,91133.6,91272.7,1744.664
30-11-2025 21:00,91272.7,91293.2,90825.1,91139.1,3563.684
30-11-2025 22:00,91139,91300,91000.9,91178.9,1585.663
30-11-2025 23:00,91179,91213.2,90300,90320.6,8562.419
01-12-2025 00:00,90320.5,90396.9,86939.6,86970.7,43263.872
01-12-2025 01:00,86970.6,87713.9,86900,87134,14009.8
01-12-2025 02:00,87134,87472.1,86428.7,86685.6,13283.858
01-12-2025 03:00,86685.7,86791.2,86126,86319.2,9665.362
01-12-2025 04:00,86319.1,86331.1,85666,85767.7,10853.729
01-12-2025 05:00,85767.7,85979,85563.7,85966.9,7100.667
01-12-2025 06:00,85966.8,86314.4,85929.5,86189.9,8181.552
01-12-2025 07:00,86190,86524.6,86006.8,86487.6,5673.479
01-12-2025 08:00,86487.3,86842,86339.5,86811,5624.916
01-12-2025 09:00,86811,86886,86459.1,86659.1,4945.855
01-12-2025 10:00,86659.2,86770.5,86500.8,86599,2313.357
01-12-2025 11:00,86599,86658,86090,86100.1,6891.388
01-12-2025 12:00,86100,86193,84700.1,85396.2,22053.365
01-12-2025 13:00,85396.3,86129.8,85310.2,85943.2,13416.465
01-12-2025 14:00,85943.7,86625,85810.6,86017.3,16433.755
01-12-2025 15:00,86017.4,86089.9,83786,84650,31532.32
01-12-2025 16:00,84650,85436.6,84011,84540.3,20660.477
01-12-2025 17:00,84540.4,85236.6,84414.1,84902.8,8904.094
01-12-2025 18:00,84902.6,85528.7,84677.8,85159.2,11362.663
01-12-2025 19:00,85159.1,85262.3,84566.4,84985,5679.577
01-12-2025 20:00,84985,85801.5,84966.8,85474.1,11259.289
01-12-2025 21:00,85474.1,86462.7,85456,86380.1,12408.489
01-12-2025 22:00,86380.1,86817,86238.1,86518.2,6600.985
01-12-2025 23:00,86518.4,86778,86200,86241.6,4727.852
02-12-2025 00:00,86241.5,86630.1,86140.1,86472,4710.893
02-12-2025 01:00,86471.9,87384,86346.1,86409.9,9038.996
02-12-2025 02:00,86409.9,86823,86223.2,86501.2,4338.017
02-12-2025 03:00,86501.1,87066.5,86159.9,86936,5559.273
02-12-2025 04:00,86935.9,87245.9,86859.2,86924.9,4311.149
02-12-2025 05:00,86924.8,87081.4,86772,86968.7,2698.348
02-12-2025 06:00,86968.6,87148.7,86820,87043.7,2677.164
02-12-2025 07:00,87043.7,87075,86834.5,86965,2293.045
02-12-2025 08:00,86965,87018.1,86321,86438,8634.229
02-12-2025 09:00,86438.1,86964.1,86416.7,86734.4,4493.427
02-12-2025 10:00,86734.4,87640,86724.4,87241.8,6046.356
02-12-2025 11:00,87241.8,87576.5,86908.8,87326.9,5394.849
02-12-2025 12:00,87327,87516,87130.3,87225.6,4157.198
02-12-2025 13:00,87225.6,87870.2,87005,87691.3,8505.955
02-12-2025 14:00,87691.2,89246.1,87560,89225.1,28304.844
02-12-2025 15:00,89225.1,91211.3,89225,90809.2,37597.047
02-12-2025 16:00,90809.2,91309.4,90156.4,90713.9,17983.841
02-12-2025 17:00,90713.8,91969,90698.7,91417.5,17158.288
02-12-2025 18:00,91417.5,92253.7,91299.9,91905,12393.917
02-12-2025 19:00,91905,92273.2,91791,91849.9,7369.576
02-12-2025 20:00,91849.9,91883.8,90643.5,90976.1,18067.17
02-12-2025 21:00,90976.1,91573.6,90904.3,91500.2,5518.836
02-12-2025 22:00,91500.2,91970.4,91443.5,91932.7,6609.794
02-12-2025 23:00,91932.7,91943.6,91231,91249.1,4238.953
03-12-2025 00:00,91249.1,91716,90954.8,91620.3,6354.318
03-12-2025 01:00,91620.3,92465.6,91418.7,92215.3,7931.3
03-12-2025 02:00,92215.5,93020,92101.2,92784.2,11534.707
03-12-2025 03:00,92784.1,93068.9,92545.6,92589.2,4788.019
03-12-2025 04:00,92589.2,93456,92578,93302.2,9846.885
03-12-2025 05:00,93302.1,93632.5,93051.9,93591,9868.355
03-12-2025 06:00,93591.1,93932.7,93092.5,93386,11294.072
03-12-2025 07:00,93386,93418.6,92820,92969.9,6957.4
03-12-2025 08:00,92970,93147.8,92636.6,92740.8,6387.022
03-12-2025 09:00,92740.8,93179.7,92672.3,93132.1,5292.068
03-12-2025 10:00,93132.1,93338.4,92807.3,92899.9,5446.204
03-12-2025 11:00,92899.9,93009.8,92602.8,92957.7,4242.624
03-12-2025 12:00,92957.6,93069.7,92637.9,92882.3,4066.967
03-12-2025 13:00,92882.2,93225.4,92828.6,93077.6,5017.27
03-12-2025 14:00,93077.7,93653.6,91637.4,92300,36289.083
03-12-2025 15:00,92300,92943.4,91873.9,92332.9,13040.258
03-12-2025 16:00,92333,92712.8,91733.2,92212.4,8735.712
03-12-2025 17:00,92212.4,93000,92159.9,92919.5,8980.413
03-12-2025 18:00,92919.4,93471.1,92315.3,92584.8,9731.934
03-12-2025 19:00,92584.8,93062.9,92489.3,92995.8,3242.163
03-12-2025 20:00,92995.8,93345.3,92784.3,92928.2,4208.583
03-12-2025 21:00,92928.8,93725,92801,93645,4692.065
03-12-2025 22:00,93645,94185,93232.8,93738.4,7360.675
03-12-2025 23:00,93738.5,94061.2,93297.8,93376.7,5990.22
04-12-2025 00:00,93376.8,93431.8,92628,93013.9,7217.528
04-12-2025 01:00,93013.9,93725,92940.4,93150,5626.738
04-12-2025 02:00,93150,94040,93072.8,93896.1,6764.568
04-12-2025 03:00,93896.1,94038.8,93351,93499.9,4892.482
04-12-2025 04:00,93500,93549.2,93170,93317.8,2876.026
04-12-2025 05:00,93317.8,93339.7,92737,92932.4,4737.601
04-12-2025 06:00,92932.4,93333,92800.1,93103.1,5104.689
04-12-2025 07:00,93103,93386.6,92852.4,93358.6,3283.133
04-12-2025 08:00,93358.5,93578.4,93002.5,93220.7,3639.549
04-12-2025 09:00,93220.7,93600,93201,93408.6,4173.181
04-12-2025 10:00,93408.6,93531.7,93111.1,93210.7,3032.719
04-12-2025 11:00,93210.7,93269.5,92666.1,92894.9,5479.818
04-12-2025 12:00,92894.9,93155,92725.4,92947.9,3391.405
04-12-2025 13:00,92947.8,93011.4,92366,92480.4,9296.97
04-12-2025 14:00,92480.4,92788.1,91762,91859.4,11574.866
04-12-2025 15:00,91859.3,93256.3,91845.8,92933.5,14481.987
04-12-2025 16:00,92933.4,93143.4,92220,92390,8874.472
04-12-2025 17:00,92389.9,92500,91700,92384.5,8394.73
04-12-2025 18:00,92384.6,92516.8,91909.8,92093.4,4692.856
04-12-2025 19:00,92093.4,92140.5,90822.5,91941.5,16520.762
04-12-2025 20:00,91941.5,92500,91649.8,92431.7,5934.234
04-12-2025 21:00,92431.8,92676.8,92036.1,92111.2,3212.793
04-12-2025 22:00,92111.2,92458.3,92103.2,92295.5,1882.988
04-12-2025 23:00,92295.5,92419.6,92022.3,92034.7,1686.332
05-12-2025 00:00,92034.7,92444,92015,92259.9,2038.607
05-12-2025 01:00,92259.8,92566,92188.8,92322.2,2356.135
05-12-2025 02:00,92322.1,92665.5,92215,92476.1,2597.816
05-12-2025 03:00,92476.1,92625,91917.7,92104.9,3964.294
05-12-2025 04:00,92104.8,92350,91750.6,91985.5,4493.546
05-12-2025 05:00,91985.6,92164.5,91829.6,91902.6,2250.834
05-12-2025 06:00,91902.7,92244.8,91865.3,92235.6,2391.333
05-12-2025 07:00,92235.6,92455.4,92158.5,92227.5,3170.626
05-12-2025 08:00,92227.6,92227.6,91857.6,92080,2574.718
05-12-2025 09:00,92079.9,92080,90940.4,91086.4,9970.684
05-12-2025 10:00,91086.4,91456.8,91042.8,91240.1,5076.979
05-12-2025 11:00,91240,91527.3,91081.1,91307.9,3929.661
05-12-2025 12:00,91308,91388.7,91015.7,91194.6,2561.365
05-12-2025 13:00,91194.6,91319.9,90195.3,90433.6,13668.127
05-12-2025 14:00,90433.6,90706.6,89863,90246,15190.71
05-12-2025 15:00,90246,91445.2,90210.6,90414,23870.942
05-12-2025 16:00,90413.9,90460,87976.3,88757.5,39320.724
05-12-2025 17:00,88757.6,89509.6,88558.8,89279.3,11156.765
05-12-2025 18:00,89279.3,89750.6,88839,88894.9,9004.25
05-12-2025 19:00,88895,89762,88773.6,89590.5,6965.468
05-12-2025 20:00,89590.5,89706,89150,89267.8,4901.363
05-12-2025 21:00,89267.8,89448.8,89038.8,89145.1,3041.434
05-12-2025 22:00,89145.1,89335.5,88856.7,89199.3,2748.884
05-12-2025 23:00,89199.3,89342,88900,89288.5,1879.792
06-12-2025 00:00,89288.6,89441.9,88986.1,89382.2,2867.558
06-12-2025 01:00,89382.2,89468.3,89160.9,89295.7,2013.697
06-12-2025 02:00,89296.2,89374.9,89130.1,89354.6,1865.381
06-12-2025 03:00,89354.7,89758,89350.2,89636.5,3451.579
06-12-2025 04:00,89636.5,89670,89468.4,89612.2,1821.073
06-12-2025 05:00,89612.3,89696.7,89484.2,89556.7,1370.95
06-12-2025 06:00,89556.7,89732.4,89476.2,89643.1,1411.58
06-12-2025 07:00,89643.1,89680.2,89410.8,89549.6,1452.224
06-12-2025 08:00,89549.5,89608,89165.9,89238.3,3410.824
06-12-2025 09:00,89238.3,89639.3,89220.6,89532.9,2485.552
06-12-2025 10:00,89533,89650,89421.9,89466,1288.75
06-12-2025 11:00,89466,89679,89451.4,89585.4,1473.789
06-12-2025 12:00,89585.4,89600,89512.9,89528.4,990.665
06-12-2025 13:00,89528.4,89745.6,89528.3,89619.5,2026.047
06-12-2025 14:00,89619.5,90257.3,89603.8,89948.6,7028.216
06-12-2025 15:00,89948.7,89993.2,89424.2,89713.4,4742.672
06-12-2025 16:00,89713.3,89940.3,89619.6,89660.8,1979.892
06-12-2025 17:00,89660.9,89798,89558.1,89661.7,1641.909
06-12-2025 18:00,89661.8,89751.9,89475.4,89610,1202.162
06-12-2025 19:00,89609.9,89710.1,89203,89369.4,3799.482
06-12-2025 20:00,89369.5,89527.4,89277.9,89509.5,1154.732
06-12-2025 21:00,89509.4,89578.3,89351.7,89377.3,956.32
06-12-2025 22:00,89377.2,89487.8,89212.3,89245.1,1406.096
06-12-2025 23:00,89245.1,89293.4,88870.1,89197.1,4985.717
07-12-2025 00:00,89197.1,89520,89131.5,89354.3,1987.394
07-12-2025 01:00,89354.3,89543.8,89251,89251,1179.488
07-12-2025 02:00,89251,89656.2,89251,89580.1,1230.354
07-12-2025 03:00,89580.1,89704.5,89505.6,89675.6,1351.149
07-12-2025 04:00,89675.7,89750,89439.6,89495.2,1622.61
07-12-2025 05:00,89495.2,89525.6,89380,89469.2,1180.964
07-12-2025 06:00,89469.2,89668.1,89443.9,89668.1,1095.315
07-12-2025 07:00,89668.1,89697.7,89155,89337.1,2654.707
07-12-2025 08:00,89337.1,89494.4,89140.3,89269.4,2099.917
07-12-2025 09:00,89269.4,89360,89012.9,89070,2208.222
07-12-2025 10:00,89070.1,89359.3,89061.5,89195.5,2240.142
07-12-2025 11:00,89195.6,89237.2,89101.5,89109.4,1110.743
07-12-2025 12:00,89109.3,89557.9,89074.6,89428.8,2185.919
07-12-2025 13:00,89428.8,89472,88476,89011,6537.237
07-12-2025 14:00,89011,89069.5,87688,88187.5,17333.453
07-12-2025 15:00,88187.5,89700,88129.7,89505,15268.952
07-12-2025 16:00,89505,89880,89065.2,89849.3,6509.369
07-12-2025 17:00,89849.3,91261,89565.2,90904.2,17768.4
07-12-2025 18:00,90904.2,91722,90904.1,91327.6,9436.245
07-12-2025 19:00,91327.7,91503.4,91170.2,91379.7,2882.26
07-12-2025 20:00,91379.8,91473.2,91263.1,91392,1698.524
07-12-2025 21:00,91392.1,91392.1,89806,90189.2,8900.689
07-12-2025 22:00,90189.2,90204.8,88890,89551.8,15472.765
07-12-2025 23:00,89551.7,90444.4,89473.4,90345.4,5637.187
08-12-2025 00:00,90345.4,90572.2,89806.4,90302.7,4874.338
08-12-2025 01:00,90302.6,91650,90255.8,90869.1,8511.385
